local_authority_name,count_date,all_motor_vehicles
Kirklees,03/07/2001,1014
Kirklees,03/07/2001,984
Kirklees,03/07/2001,1018
Kirklees,03/07/2001,1071
Kirklees,03/07/2001,849
Kirklees,03/07/2001,881
Kirklees,03/07/2001,902
Kirklees,03/07/2001,944
Kirklees,03/07/2001,914
Kirklees,03/07/2001,1001
Kirklees,03/07/2001,955
Kirklees,03/07/2001,1262
Kirklees,03/07/2001,1432
Kirklees,03/07/2001,853
Kirklees,02/05/2001,1244
Kirklees,02/05/2001,1379
Kirklees,02/05/2001,1207
Kirklees,02/05/2001,1129
Kirklees,02/05/2001,1189
Kirklees,02/05/2001,1299
Kirklees,02/05/2001,1381
Kirklees,02/05/2001,1265
Kirklees,02/05/2001,1183
Kirklees,02/05/2001,1443
Kirklees,02/05/2001,1479
Kirklees,02/05/2001,1129
Kirklees,02/05/2001,683
Kirklees,02/05/2001,1000
Kirklees,02/05/2001,864
Kirklees,02/05/2001,875
Kirklees,02/05/2001,984
Kirklees,02/05/2001,1111
Kirklees,02/05/2001,1065
Kirklees,02/05/2001,977
Kirklees,02/05/2001,944
Kirklees,02/05/2001,1138
Kirklees,02/05/2001,981
Kirklees,02/05/2001,815
Kirklees,21/06/2001,712
Kirklees,21/06/2001,1044
Kirklees,21/06/2001,728
Kirklees,21/06/2001,712
Kirklees,21/06/2001,777
Kirklees,21/06/2001,740
Kirklees,21/06/2001,724
Kirklees,21/06/2001,734
Kirklees,21/06/2001,771
Kirklees,21/06/2001,877
Kirklees,21/06/2001,947
Kirklees,21/06/2001,766
Kirklees,21/06/2001,724
Kirklees,21/06/2001,1019
Kirklees,21/06/2001,871
Kirklees,21/06/2001,876
Kirklees,21/06/2001,874
Kirklees,21/06/2001,876
Kirklees,21/06/2001,889
Kirklees,21/06/2001,801
Kirklees,21/06/2001,901
Kirklees,21/06/2001,1111
Kirklees,21/06/2001,1217
Kirklees,21/06/2001,1023
Kirklees,10/05/2001,357
Kirklees,10/05/2001,507
Kirklees,10/05/2001,365
Kirklees,10/05/2001,254
Kirklees,10/05/2001,284
Kirklees,10/05/2001,303
Kirklees,10/05/2001,319
Kirklees,10/05/2001,362
Kirklees,10/05/2001,402
Kirklees,10/05/2001,441
Kirklees,10/05/2001,648
Kirklees,10/05/2001,517
Kirklees,10/05/2001,631
Kirklees,10/05/2001,750
Kirklees,10/05/2001,370
Kirklees,10/05/2001,305
Kirklees,10/05/2001,378
Kirklees,10/05/2001,338
Kirklees,10/05/2001,405
Kirklees,10/05/2001,431
Kirklees,10/05/2001,475
Kirklees,10/05/2001,467
Kirklees,10/05/2001,646
Kirklees,10/05/2001,516
Kirklees,04/06/2001,1118
Kirklees,04/06/2001,1150
Kirklees,04/06/2001,1328
Kirklees,04/06/2001,1396
Kirklees,04/06/2001,986
Kirklees,04/06/2001,908
Kirklees,04/06/2001,890
Kirklees,04/06/2001,770
Kirklees,04/06/2001,787
Kirklees,04/06/2001,825
Kirklees,04/06/2001,903
Kirklees,04/06/2001,834
Kirklees,04/06/2001,801
Kirklees,04/06/2001,944
Kirklees,04/06/2001,1010
Kirklees,04/06/2001,1077
Kirklees,04/06/2001,788
Kirklees,04/06/2001,604
Kirklees,04/06/2001,1175
Kirklees,04/06/2001,1019
Kirklees,04/06/2001,885
Kirklees,04/06/2001,986
Kirklees,04/06/2001,1010
Kirklees,04/06/2001,1032
Kirklees,03/04/2001,5
Kirklees,03/04/2001,38
Kirklees,03/04/2001,8
Kirklees,03/04/2001,13
Kirklees,03/04/2001,11
Kirklees,03/04/2001,10
Kirklees,03/04/2001,22
Kirklees,03/04/2001,10
Kirklees,03/04/2001,9
Kirklees,03/04/2001,13
Kirklees,03/04/2001,13
Kirklees,03/04/2001,11
Kirklees,03/04/2001,13
Kirklees,03/04/2001,21
Kirklees,03/04/2001,18
Kirklees,03/04/2001,5
Kirklees,03/04/2001,14
Kirklees,03/04/2001,24
Kirklees,03/04/2001,23
Kirklees,03/04/2001,13
Kirklees,03/04/2001,20
Kirklees,03/04/2001,29
Kirklees,03/04/2001,44
Kirklees,03/04/2001,15
Kirklees,03/10/2001,245
Kirklees,03/10/2001,199
Kirklees,03/10/2001,317
Kirklees,03/10/2001,236
Kirklees,03/10/2001,171
Kirklees,03/10/2001,166
Kirklees,03/10/2001,190
Kirklees,03/10/2001,182
Kirklees,03/10/2001,200
Kirklees,03/10/2001,279
Kirklees,03/10/2001,240
Kirklees,03/10/2001,211
Kirklees,03/10/2001,206
Kirklees,03/10/2001,134
Kirklees,03/10/2001,227
Kirklees,03/10/2001,184
Kirklees,03/10/2001,168
Kirklees,03/10/2001,179
Kirklees,03/10/2001,187
Kirklees,03/10/2001,190
Kirklees,03/10/2001,173
Kirklees,03/10/2001,249
Kirklees,03/10/2001,232
Kirklees,03/10/2001,267
Kirklees,24/04/2001,292
Kirklees,24/04/2001,221
Kirklees,24/04/2001,184
Kirklees,24/04/2001,193
Kirklees,24/04/2001,196
Kirklees,24/04/2001,206
Kirklees,24/04/2001,238
Kirklees,24/04/2001,217
Kirklees,24/04/2001,262
Kirklees,24/04/2001,328
Kirklees,24/04/2001,56
Kirklees,24/04/2001,149
Kirklees,24/04/2001,116
Kirklees,24/04/2001,147
Kirklees,24/04/2001,148
Kirklees,24/04/2001,203
Kirklees,24/04/2001,183
Kirklees,24/04/2001,180
Kirklees,24/04/2001,268
Kirklees,24/04/2001,374
Kirklees,24/04/2001,501
Kirklees,24/04/2001,271
Kirklees,24/04/2001,365
Kirklees,24/04/2001,565
Kirklees,05/07/2001,49
Kirklees,05/07/2001,74
Kirklees,05/07/2001,54
Kirklees,05/07/2001,35
Kirklees,05/07/2001,32
Kirklees,05/07/2001,32
Kirklees,05/07/2001,39
Kirklees,05/07/2001,43
Kirklees,05/07/2001,66
Kirklees,05/07/2001,84
Kirklees,05/07/2001,109
Kirklees,05/07/2001,77
Kirklees,05/07/2001,75
Kirklees,05/07/2001,103
Kirklees,05/07/2001,47
Kirklees,05/07/2001,24
Kirklees,05/07/2001,26
Kirklees,05/07/2001,36
Kirklees,05/07/2001,32
Kirklees,05/07/2001,35
Kirklees,05/07/2001,39
Kirklees,05/07/2001,47
Kirklees,05/07/2001,55
Kirklees,05/07/2001,61
Kirklees,14/05/2001,18
Kirklees,14/05/2001,18
Kirklees,14/05/2001,9
Kirklees,14/05/2001,17
Kirklees,14/05/2001,29
Kirklees,14/05/2001,18
Kirklees,14/05/2001,24
Kirklees,14/05/2001,22
Kirklees,14/05/2001,32
Kirklees,14/05/2001,30
Kirklees,14/05/2001,28
Kirklees,14/05/2001,37
Kirklees,14/05/2001,31
Kirklees,14/05/2001,29
Kirklees,14/05/2001,18
Kirklees,14/05/2001,20
Kirklees,14/05/2001,23
Kirklees,14/05/2001,18
Kirklees,14/05/2001,22
Kirklees,14/05/2001,20
Kirklees,14/05/2001,17
Kirklees,14/05/2001,18
Kirklees,14/05/2001,33
Kirklees,14/05/2001,25
Kirklees,30/04/2001,136
Kirklees,30/04/2001,179
Kirklees,30/04/2001,171
Kirklees,30/04/2001,176
Kirklees,30/04/2001,178
Kirklees,30/04/2001,263
Kirklees,30/04/2001,259
Kirklees,30/04/2001,329
Kirklees,30/04/2001,248
Kirklees,30/04/2001,457
Kirklees,30/04/2001,471
Kirklees,30/04/2001,304
Kirklees,30/04/2001,191
Kirklees,30/04/2001,208
Kirklees,30/04/2001,202
Kirklees,30/04/2001,191
Kirklees,30/04/2001,183
Kirklees,30/04/2001,245
Kirklees,30/04/2001,199
Kirklees,30/04/2001,223
Kirklees,30/04/2001,194
Kirklees,30/04/2001,108
Kirklees,30/04/2001,179
Kirklees,30/04/2001,136
Kirklees,08/06/2001,92
Kirklees,08/06/2001,86
Kirklees,08/06/2001,88
Kirklees,08/06/2001,90
Kirklees,08/06/2001,51
Kirklees,08/06/2001,85
Kirklees,08/06/2001,56
Kirklees,08/06/2001,55
Kirklees,08/06/2001,91
Kirklees,08/06/2001,75
Kirklees,08/06/2001,140
Kirklees,08/06/2001,172
Kirklees,08/06/2001,75
Kirklees,08/06/2001,66
Kirklees,08/06/2001,73
Kirklees,08/06/2001,61
Kirklees,08/06/2001,60
Kirklees,08/06/2001,71
Kirklees,08/06/2001,76
Kirklees,08/06/2001,81
Kirklees,08/06/2001,105
Kirklees,08/06/2001,151
Kirklees,08/06/2001,153
Kirklees,08/06/2001,104
Kirklees,20/09/2001,101
Kirklees,20/09/2001,125
Kirklees,20/09/2001,62
Kirklees,20/09/2001,59
Kirklees,20/09/2001,47
Kirklees,20/09/2001,63
Kirklees,20/09/2001,49
Kirklees,20/09/2001,57
Kirklees,20/09/2001,82
Kirklees,20/09/2001,73
Kirklees,20/09/2001,86
Kirklees,20/09/2001,68
Kirklees,20/09/2001,41
Kirklees,20/09/2001,71
Kirklees,20/09/2001,62
Kirklees,20/09/2001,46
Kirklees,20/09/2001,62
Kirklees,20/09/2001,81
Kirklees,20/09/2001,64
Kirklees,20/09/2001,49
Kirklees,20/09/2001,101
Kirklees,20/09/2001,119
Kirklees,20/09/2001,138
Kirklees,20/09/2001,132
Kirklees,15/06/2001,67
Kirklees,15/06/2001,74
Kirklees,15/06/2001,84
Kirklees,15/06/2001,99
Kirklees,15/06/2001,88
Kirklees,15/06/2001,120
Kirklees,15/06/2001,77
Kirklees,15/06/2001,74
Kirklees,15/06/2001,92
Kirklees,15/06/2001,78
Kirklees,15/06/2001,66
Kirklees,15/06/2001,79
Kirklees,15/06/2001,80
Kirklees,15/06/2001,72
Kirklees,15/06/2001,95
Kirklees,15/06/2001,93
Kirklees,15/06/2001,112
Kirklees,15/06/2001,113
Kirklees,15/06/2001,81
Kirklees,15/06/2001,79
Kirklees,15/06/2001,121
Kirklees,15/06/2001,61
Kirklees,15/06/2001,58
Kirklees,15/06/2001,95
Kirklees,21/05/2001,48
Kirklees,21/05/2001,143
Kirklees,21/05/2001,79
Kirklees,21/05/2001,62
Kirklees,21/05/2001,69
Kirklees,21/05/2001,73
Kirklees,21/05/2001,87
Kirklees,21/05/2001,88
Kirklees,21/05/2001,121
Kirklees,21/05/2001,90
Kirklees,21/05/2001,119
Kirklees,21/05/2001,109
Kirklees,21/05/2001,81
Kirklees,21/05/2001,147
Kirklees,21/05/2001,60
Kirklees,21/05/2001,68
Kirklees,21/05/2001,97
Kirklees,21/05/2001,106
Kirklees,21/05/2001,98
Kirklees,21/05/2001,126
Kirklees,21/05/2001,157
Kirklees,21/05/2001,139
Kirklees,21/05/2001,172
Kirklees,21/05/2001,124
Kirklees,10/10/2001,128
Kirklees,10/10/2001,210
Kirklees,10/10/2001,130
Kirklees,10/10/2001,116
Kirklees,10/10/2001,127
Kirklees,10/10/2001,152
Kirklees,10/10/2001,168
Kirklees,10/10/2001,181
Kirklees,10/10/2001,178
Kirklees,10/10/2001,165
Kirklees,10/10/2001,204
Kirklees,10/10/2001,164
Kirklees,10/10/2001,209
Kirklees,10/10/2001,285
Kirklees,10/10/2001,174
Kirklees,10/10/2001,163
Kirklees,10/10/2001,185
Kirklees,10/10/2001,184
Kirklees,10/10/2001,177
Kirklees,10/10/2001,182
Kirklees,10/10/2001,227
Kirklees,10/10/2001,258
Kirklees,10/10/2001,261
Kirklees,10/10/2001,196
Kirklees,22/06/2001,70
Kirklees,22/06/2001,113
Kirklees,22/06/2001,94
Kirklees,22/06/2001,84
Kirklees,22/06/2001,94
Kirklees,22/06/2001,89
Kirklees,22/06/2001,107
Kirklees,22/06/2001,138
Kirklees,22/06/2001,165
Kirklees,22/06/2001,175
Kirklees,22/06/2001,187
Kirklees,22/06/2001,134
Kirklees,22/06/2001,182
Kirklees,22/06/2001,281
Kirklees,22/06/2001,193
Kirklees,22/06/2001,185
Kirklees,22/06/2001,176
Kirklees,22/06/2001,139
Kirklees,22/06/2001,167
Kirklees,22/06/2001,196
Kirklees,22/06/2001,242
Kirklees,22/06/2001,265
Kirklees,22/06/2001,249
Kirklees,22/06/2001,185
Kirklees,26/09/2001,19
Kirklees,26/09/2001,43
Kirklees,26/09/2001,17
Kirklees,26/09/2001,17
Kirklees,26/09/2001,8
Kirklees,26/09/2001,10
Kirklees,26/09/2001,15
Kirklees,26/09/2001,13
Kirklees,26/09/2001,31
Kirklees,26/09/2001,16
Kirklees,26/09/2001,12
Kirklees,26/09/2001,27
Kirklees,26/09/2001,6
Kirklees,26/09/2001,34
Kirklees,26/09/2001,13
Kirklees,26/09/2001,19
Kirklees,26/09/2001,19
Kirklees,26/09/2001,15
Kirklees,26/09/2001,13
Kirklees,26/09/2001,23
Kirklees,26/09/2001,27
Kirklees,26/09/2001,34
Kirklees,26/09/2001,46
Kirklees,26/09/2001,32
Kirklees,27/03/2001,62
Kirklees,27/03/2001,90
Kirklees,27/03/2001,85
Kirklees,27/03/2001,94
Kirklees,27/03/2001,75
Kirklees,27/03/2001,76
Kirklees,27/03/2001,127
Kirklees,27/03/2001,61
Kirklees,27/03/2001,46
Kirklees,27/03/2001,71
Kirklees,27/03/2001,70
Kirklees,27/03/2001,68
Kirklees,27/03/2001,76
Kirklees,27/03/2001,94
Kirklees,27/03/2001,107
Kirklees,27/03/2001,172
Kirklees,27/03/2001,100
Kirklees,27/03/2001,84
Kirklees,27/03/2001,147
Kirklees,27/03/2001,84
Kirklees,27/03/2001,46
Kirklees,27/03/2001,67
Kirklees,27/03/2001,60
Kirklees,27/03/2001,59
Kirklees,17/09/2002,362
Kirklees,17/09/2002,342
Kirklees,17/09/2002,264
Kirklees,17/09/2002,201
Kirklees,17/09/2002,167
Kirklees,17/09/2002,174
Kirklees,17/09/2002,175
Kirklees,17/09/2002,215
Kirklees,17/09/2002,234
Kirklees,17/09/2002,299
Kirklees,17/09/2002,297
Kirklees,17/09/2002,256
Kirklees,17/09/2002,191
Kirklees,17/09/2002,175
Kirklees,17/09/2002,138
Kirklees,17/09/2002,83
Kirklees,17/09/2002,96
Kirklees,17/09/2002,114
Kirklees,17/09/2002,111
Kirklees,17/09/2002,114
Kirklees,17/09/2002,160
Kirklees,17/09/2002,191
Kirklees,17/09/2002,242
Kirklees,17/09/2002,189
Kirklees,05/07/2002,897
Kirklees,05/07/2002,894
Kirklees,05/07/2002,1136
Kirklees,05/07/2002,929
Kirklees,05/07/2002,838
Kirklees,05/07/2002,767
Kirklees,05/07/2002,920
Kirklees,05/07/2002,920
Kirklees,05/07/2002,983
Kirklees,05/07/2002,946
Kirklees,05/07/2002,1089
Kirklees,05/07/2002,1024
Kirklees,05/07/2002,894
Kirklees,05/07/2002,705
Kirklees,05/07/2002,799
Kirklees,05/07/2002,752
Kirklees,05/07/2002,757
Kirklees,05/07/2002,797
Kirklees,05/07/2002,914
Kirklees,05/07/2002,890
Kirklees,05/07/2002,918
Kirklees,05/07/2002,1037
Kirklees,05/07/2002,1189
Kirklees,05/07/2002,1180
Kirklees,30/09/2002,32
Kirklees,30/09/2002,45
Kirklees,30/09/2002,30
Kirklees,30/09/2002,21
Kirklees,30/09/2002,34
Kirklees,30/09/2002,35
Kirklees,30/09/2002,30
Kirklees,30/09/2002,38
Kirklees,30/09/2002,58
Kirklees,30/09/2002,70
Kirklees,30/09/2002,77
Kirklees,30/09/2002,63
Kirklees,30/09/2002,52
Kirklees,30/09/2002,66
Kirklees,30/09/2002,26
Kirklees,30/09/2002,35
Kirklees,30/09/2002,31
Kirklees,30/09/2002,45
Kirklees,30/09/2002,42
Kirklees,30/09/2002,56
Kirklees,30/09/2002,66
Kirklees,30/09/2002,57
Kirklees,30/09/2002,64
Kirklees,30/09/2002,41
Kirklees,24/06/2002,303
Kirklees,24/06/2002,231
Kirklees,24/06/2002,284
Kirklees,24/06/2002,426
Kirklees,24/06/2002,227
Kirklees,24/06/2002,194
Kirklees,24/06/2002,181
Kirklees,24/06/2002,219
Kirklees,24/06/2002,179
Kirklees,24/06/2002,246
Kirklees,24/06/2002,229
Kirklees,24/06/2002,246
Kirklees,24/06/2002,286
Kirklees,24/06/2002,241
Kirklees,24/06/2002,148
Kirklees,24/06/2002,243
Kirklees,24/06/2002,179
Kirklees,24/06/2002,159
Kirklees,24/06/2002,187
Kirklees,24/06/2002,215
Kirklees,24/06/2002,202
Kirklees,24/06/2002,231
Kirklees,24/06/2002,245
Kirklees,24/06/2002,275
Kirklees,09/07/2002,302
Kirklees,09/07/2002,308
Kirklees,09/07/2002,172
Kirklees,09/07/2002,194
Kirklees,09/07/2002,198
Kirklees,09/07/2002,184
Kirklees,09/07/2002,182
Kirklees,09/07/2002,217
Kirklees,09/07/2002,214
Kirklees,09/07/2002,258
Kirklees,09/07/2002,339
Kirklees,09/07/2002,230
Kirklees,09/07/2002,187
Kirklees,09/07/2002,290
Kirklees,09/07/2002,159
Kirklees,09/07/2002,168
Kirklees,09/07/2002,184
Kirklees,09/07/2002,184
Kirklees,09/07/2002,193
Kirklees,09/07/2002,184
Kirklees,09/07/2002,190
Kirklees,09/07/2002,228
Kirklees,09/07/2002,308
Kirklees,09/07/2002,264
Kirklees,22/05/2002,796
Kirklees,22/05/2002,942
Kirklees,22/05/2002,532
Kirklees,22/05/2002,377
Kirklees,22/05/2002,414
Kirklees,22/05/2002,501
Kirklees,22/05/2002,469
Kirklees,22/05/2002,487
Kirklees,22/05/2002,633
Kirklees,22/05/2002,832
Kirklees,22/05/2002,1006
Kirklees,22/05/2002,738
Kirklees,22/05/2002,651
Kirklees,22/05/2002,982
Kirklees,22/05/2002,452
Kirklees,22/05/2002,389
Kirklees,22/05/2002,375
Kirklees,22/05/2002,509
Kirklees,22/05/2002,501
Kirklees,22/05/2002,471
Kirklees,22/05/2002,734
Kirklees,22/05/2002,737
Kirklees,22/05/2002,874
Kirklees,22/05/2002,670
Kirklees,17/09/2002,4597
Kirklees,17/09/2002,3062
Kirklees,17/09/2002,4703
Kirklees,17/09/2002,3805
Kirklees,17/09/2002,4190
Kirklees,17/09/2002,3665
Kirklees,17/09/2002,3034
Kirklees,17/09/2002,3551
Kirklees,17/09/2002,3078
Kirklees,17/09/2002,3193
Kirklees,17/09/2002,3543
Kirklees,17/09/2002,4622
Kirklees,17/09/2002,3892
Kirklees,17/09/2002,4372
Kirklees,17/09/2002,4118
Kirklees,17/09/2002,3802
Kirklees,17/09/2002,3759
Kirklees,17/09/2002,3012
Kirklees,17/09/2002,2999
Kirklees,17/09/2002,3088
Kirklees,17/09/2002,3221
Kirklees,17/09/2002,3345
Kirklees,17/09/2002,3972
Kirklees,17/09/2002,4361
Kirklees,17/05/2002,657
Kirklees,17/05/2002,675
Kirklees,17/05/2002,537
Kirklees,17/05/2002,460
Kirklees,17/05/2002,469
Kirklees,17/05/2002,540
Kirklees,17/05/2002,543
Kirklees,17/05/2002,510
Kirklees,17/05/2002,558
Kirklees,17/05/2002,631
Kirklees,17/05/2002,558
Kirklees,17/05/2002,436
Kirklees,17/05/2002,385
Kirklees,17/05/2002,480
Kirklees,17/05/2002,367
Kirklees,17/05/2002,372
Kirklees,17/05/2002,484
Kirklees,17/05/2002,478
Kirklees,17/05/2002,501
Kirklees,17/05/2002,529
Kirklees,17/05/2002,648
Kirklees,17/05/2002,659
Kirklees,17/05/2002,740
Kirklees,17/05/2002,535
Kirklees,02/10/2002,422
Kirklees,02/10/2002,502
Kirklees,02/10/2002,332
Kirklees,02/10/2002,259
Kirklees,02/10/2002,297
Kirklees,02/10/2002,323
Kirklees,02/10/2002,337
Kirklees,02/10/2002,310
Kirklees,02/10/2002,416
Kirklees,02/10/2002,367
Kirklees,02/10/2002,382
Kirklees,02/10/2002,325
Kirklees,02/10/2002,311
Kirklees,02/10/2002,354
Kirklees,02/10/2002,288
Kirklees,02/10/2002,256
Kirklees,02/10/2002,326
Kirklees,02/10/2002,305
Kirklees,02/10/2002,315
Kirklees,02/10/2002,334
Kirklees,02/10/2002,429
Kirklees,02/10/2002,462
Kirklees,02/10/2002,523
Kirklees,02/10/2002,402
Kirklees,20/03/2002,120
Kirklees,20/03/2002,99
Kirklees,20/03/2002,74
Kirklees,20/03/2002,85
Kirklees,20/03/2002,74
Kirklees,20/03/2002,70
Kirklees,20/03/2002,61
Kirklees,20/03/2002,92
Kirklees,20/03/2002,100
Kirklees,20/03/2002,178
Kirklees,20/03/2002,240
Kirklees,20/03/2002,208
Kirklees,20/03/2002,309
Kirklees,20/03/2002,212
Kirklees,20/03/2002,124
Kirklees,20/03/2002,82
Kirklees,20/03/2002,49
Kirklees,20/03/2002,72
Kirklees,20/03/2002,84
Kirklees,20/03/2002,94
Kirklees,20/03/2002,101
Kirklees,20/03/2002,109
Kirklees,20/03/2002,123
Kirklees,20/03/2002,68
Kirklees,17/04/2002,722
Kirklees,17/04/2002,654
Kirklees,17/04/2002,466
Kirklees,17/04/2002,432
Kirklees,17/04/2002,377
Kirklees,17/04/2002,426
Kirklees,17/04/2002,423
Kirklees,17/04/2002,394
Kirklees,17/04/2002,483
Kirklees,17/04/2002,686
Kirklees,17/04/2002,638
Kirklees,17/04/2002,533
Kirklees,17/04/2002,676
Kirklees,17/04/2002,902
Kirklees,17/04/2002,547
Kirklees,17/04/2002,431
Kirklees,17/04/2002,370
Kirklees,17/04/2002,375
Kirklees,17/04/2002,406
Kirklees,17/04/2002,425
Kirklees,17/04/2002,506
Kirklees,17/04/2002,712
Kirklees,17/04/2002,797
Kirklees,17/04/2002,651
Kirklees,17/04/2002,527
Kirklees,17/04/2002,350
Kirklees,17/04/2002,386
Kirklees,17/04/2002,291
Kirklees,17/04/2002,297
Kirklees,17/04/2002,353
Kirklees,17/04/2002,339
Kirklees,17/04/2002,328
Kirklees,17/04/2002,324
Kirklees,17/04/2002,338
Kirklees,17/04/2002,414
Kirklees,17/04/2002,408
Kirklees,17/04/2002,272
Kirklees,17/04/2002,327
Kirklees,17/04/2002,270
Kirklees,17/04/2002,269
Kirklees,17/04/2002,288
Kirklees,17/04/2002,247
Kirklees,17/04/2002,255
Kirklees,17/04/2002,397
Kirklees,17/04/2002,406
Kirklees,17/04/2002,455
Kirklees,17/04/2002,469
Kirklees,17/04/2002,342
Kirklees,18/04/2002,612
Kirklees,18/04/2002,705
Kirklees,18/04/2002,575
Kirklees,18/04/2002,503
Kirklees,18/04/2002,477
Kirklees,18/04/2002,498
Kirklees,18/04/2002,453
Kirklees,18/04/2002,458
Kirklees,18/04/2002,504
Kirklees,18/04/2002,563
Kirklees,18/04/2002,544
Kirklees,18/04/2002,503
Kirklees,18/04/2002,409
Kirklees,18/04/2002,499
Kirklees,18/04/2002,409
Kirklees,18/04/2002,416
Kirklees,18/04/2002,485
Kirklees,18/04/2002,505
Kirklees,18/04/2002,512
Kirklees,18/04/2002,526
Kirklees,18/04/2002,530
Kirklees,18/04/2002,625
Kirklees,18/04/2002,705
Kirklees,18/04/2002,497
Kirklees,27/06/2002,6365
Kirklees,27/06/2002,5812
Kirklees,27/06/2002,5027
Kirklees,27/06/2002,4340
Kirklees,27/06/2002,4050
Kirklees,27/06/2002,4121
Kirklees,27/06/2002,4375
Kirklees,27/06/2002,4507
Kirklees,27/06/2002,4587
Kirklees,27/06/2002,5542
Kirklees,27/06/2002,5489
Kirklees,27/06/2002,4678
Kirklees,27/06/2002,5364
Kirklees,27/06/2002,4785
Kirklees,27/06/2002,3878
Kirklees,27/06/2002,3697
Kirklees,27/06/2002,3754
Kirklees,27/06/2002,3822
Kirklees,27/06/2002,4149
Kirklees,27/06/2002,4476
Kirklees,27/06/2002,4812
Kirklees,27/06/2002,5330
Kirklees,27/06/2002,5311
Kirklees,27/06/2002,4617
Kirklees,18/03/2002,1406
Kirklees,18/03/2002,1498
Kirklees,18/03/2002,1362
Kirklees,18/03/2002,1466
Kirklees,18/03/2002,1726
Kirklees,18/03/2002,1890
Kirklees,18/03/2002,1674
Kirklees,18/03/2002,2446
Kirklees,18/03/2002,2029
Kirklees,18/03/2002,1739
Kirklees,18/03/2002,1720
Kirklees,18/03/2002,1641
Kirklees,18/03/2002,1629
Kirklees,18/03/2002,1766
Kirklees,18/03/2002,1805
Kirklees,18/03/2002,1907
Kirklees,18/03/2002,2350
Kirklees,18/03/2002,2803
Kirklees,18/03/2002,2040
Kirklees,18/03/2002,2579
Kirklees,18/03/2002,2598
Kirklees,18/03/2002,1916
Kirklees,18/03/2002,1465
Kirklees,18/03/2002,1379
Kirklees,25/04/2002,520
Kirklees,25/04/2002,605
Kirklees,25/04/2002,374
Kirklees,25/04/2002,322
Kirklees,25/04/2002,337
Kirklees,25/04/2002,295
Kirklees,25/04/2002,308
Kirklees,25/04/2002,473
Kirklees,25/04/2002,344
Kirklees,25/04/2002,414
Kirklees,25/04/2002,408
Kirklees,25/04/2002,370
Kirklees,25/04/2002,309
Kirklees,25/04/2002,412
Kirklees,25/04/2002,314
Kirklees,25/04/2002,293
Kirklees,25/04/2002,372
Kirklees,25/04/2002,338
Kirklees,25/04/2002,346
Kirklees,25/04/2002,387
Kirklees,25/04/2002,462
Kirklees,25/04/2002,563
Kirklees,25/04/2002,637
Kirklees,25/04/2002,507
Kirklees,24/04/2002,598
Kirklees,24/04/2002,597
Kirklees,24/04/2002,365
Kirklees,24/04/2002,277
Kirklees,24/04/2002,261
Kirklees,24/04/2002,235
Kirklees,24/04/2002,255
Kirklees,24/04/2002,282
Kirklees,24/04/2002,324
Kirklees,24/04/2002,293
Kirklees,24/04/2002,332
Kirklees,24/04/2002,258
Kirklees,24/04/2002,178
Kirklees,24/04/2002,263
Kirklees,24/04/2002,238
Kirklees,24/04/2002,219
Kirklees,24/04/2002,254
Kirklees,24/04/2002,283
Kirklees,24/04/2002,274
Kirklees,24/04/2002,283
Kirklees,24/04/2002,359
Kirklees,24/04/2002,514
Kirklees,24/04/2002,641
Kirklees,24/04/2002,507
Kirklees,15/03/2002,442
Kirklees,15/03/2002,636
Kirklees,15/03/2002,453
Kirklees,15/03/2002,355
Kirklees,15/03/2002,300
Kirklees,15/03/2002,369
Kirklees,15/03/2002,407
Kirklees,15/03/2002,400
Kirklees,15/03/2002,531
Kirklees,15/03/2002,625
Kirklees,15/03/2002,622
Kirklees,15/03/2002,441
Kirklees,15/03/2002,430
Kirklees,15/03/2002,608
Kirklees,15/03/2002,353
Kirklees,15/03/2002,336
Kirklees,15/03/2002,339
Kirklees,15/03/2002,375
Kirklees,15/03/2002,338
Kirklees,15/03/2002,514
Kirklees,15/03/2002,672
Kirklees,15/03/2002,679
Kirklees,15/03/2002,673
Kirklees,15/03/2002,487
Kirklees,03/07/2002,406
Kirklees,03/07/2002,538
Kirklees,03/07/2002,400
Kirklees,03/07/2002,386
Kirklees,03/07/2002,409
Kirklees,03/07/2002,436
Kirklees,03/07/2002,436
Kirklees,03/07/2002,419
Kirklees,03/07/2002,512
Kirklees,03/07/2002,432
Kirklees,03/07/2002,410
Kirklees,03/07/2002,343
Kirklees,03/07/2002,272
Kirklees,03/07/2002,373
Kirklees,03/07/2002,445
Kirklees,03/07/2002,473
Kirklees,03/07/2002,488
Kirklees,03/07/2002,571
Kirklees,03/07/2002,587
Kirklees,03/07/2002,524
Kirklees,03/07/2002,561
Kirklees,03/07/2002,813
Kirklees,03/07/2002,693
Kirklees,03/07/2002,528
Kirklees,07/05/2002,542
Kirklees,07/05/2002,575
Kirklees,07/05/2002,365
Kirklees,07/05/2002,283
Kirklees,07/05/2002,245
Kirklees,07/05/2002,247
Kirklees,07/05/2002,247
Kirklees,07/05/2002,250
Kirklees,07/05/2002,296
Kirklees,07/05/2002,425
Kirklees,07/05/2002,576
Kirklees,07/05/2002,413
Kirklees,07/05/2002,636
Kirklees,07/05/2002,603
Kirklees,07/05/2002,335
Kirklees,07/05/2002,244
Kirklees,07/05/2002,266
Kirklees,07/05/2002,290
Kirklees,07/05/2002,285
Kirklees,07/05/2002,287
Kirklees,07/05/2002,385
Kirklees,07/05/2002,517
